CaseID,Activity,time:timestamp
3,1,17.033106404008976
3,8,17.051398689429636
3,6,17.05141072288784
4,1,17.18458026198137
4,8,17.186744897691028
4,6,17.18675973557784
9,3,16.103805633270944
9,1,16.103806951980467
9,8,16.241866324877154
9,6,16.251097315801854
10,1,14.69919338380091
10,8,15.541201625272604
10,6,15.54120287162158
14,1,17.654842497721667
14,8,17.654842798833133
14,6,17.65484957381717
19,1,16.530868591693533
19,8,16.542776743733285
19,6,16.542778444075445
21,1,17.270125349815206
21,8,17.304217225971954
21,6,17.304460236511556
24,1,16.010796702196853
24,8,16.35047569424492
24,6,16.351518271164636
25,1,17.227621898450234
25,8,17.22807044121381
25,6,17.228312676772052
26,1,17.45775170849519
26,8,17.45775673764883
26,9,17.457863129753076
26,8,17.45808433775629
26,6,17.458084678159455
30,1,17.28844595087816
30,8,17.33295972945
30,6,17.340589526443942
32,1,17.517076670028775
32,8,17.517531976917954
32,6,17.519265397883505
36,1,17.643342561766072
36,8,17.645444119248737
36,6,17.654359204516933
37,1,17.34082235638872
37,8,17.340823121896698
37,6,17.34125845378526
37,6,17.390667213118622
37,8,17.390667465217927
37,9,17.390875425492634
37,8,17.395117549167058
37,6,17.39511768860033
41,1,17.181130536219477
41,8,17.181131606977353
41,6,17.181132125085586
42,1,17.618784959083257
42,8,17.618821660326468
42,6,17.618886898700843
44,1,17.136037651732284
44,8,17.13606077708463
44,6,17.136062655996017
47,1,17.575260157050806
47,8,17.57526073928992
47,6,17.585708421083293
48,3,17.141946820885572
48,1,17.14509836183346
48,8,17.14509864829631
48,6,17.145100510302864
53,1,16.98035958741173
53,8,16.983873036837664
53,9,17.030360288982475
53,9,17.030360288982475
53,8,17.033605918349288
53,6,17.053736633311885
57,1,17.033022973812656
57,8,17.04780585755833
57,6,17.047907361033253
60,1,17.471993981708792
60,8,17.47199436905615
60,9,17.474231223380784
60,8,17.486870665611292
60,6,17.486870869146014
61,1,17.781594649907035
61,8,17.78161005409342
61,6,17.782140321191946
64,1,17.489713918125794
64,1,17.489714374778632
64,9,17.491427713300297
64,8,17.51733039796108
64,9,17.517330620068225
64,8,17.536269130012784
64,6,17.53626949324659
67,1,17.228286317428964
67,8,17.261145247020323
67,6,17.26699200324522
70,1,17.600901016059048
70,8,17.600901492758886
70,9,17.66001402744201
70,6,17.667248617629543
72,1,17.299494755711276
72,8,17.29949558420357
72,6,17.35100853217416
75,1,15.414600918663437
75,1,15.970693183972486
75,8,15.97069411102826
75,6,15.970694690437684
81,1,14.6623577453851
81,8,14.662445638269027
81,9,14.662451640428088
81,9,14.662477792272128
81,8,14.977496627222958
81,6,14.977502884487253
84,1,17.16893577212252
84,8,17.168936576303125
84,6,17.16893717069707
85,1,17.37641131750944
85,8,17.37641458502437
85,6,17.395158346512275
88,1,16.90363256916157
88,1,16.904578608926883
88,9,16.904581387130182
88,8,16.94271437285503
88,6,16.942714986617798
90,1,15.493413896143606
90,8,15.510116115424994
90,6,15.510642747058714
91,1,17.573502509742998
91,8,17.57350325632007
91,6,17.57356494032516
92,1,15.375200928088708
92,8,15.375203240298637
92,6,15.526141494112585
95,1,17.798059294116804
95,8,17.803109330664796
95,6,17.80439345126458
99,1,17.546725269039086
99,8,17.54672725802497
99,6,17.556877712878347
101,3,16.4174303174621
101,1,16.417568191854297
101,8,16.483968702307035
101,6,16.48420726909875
103,1,16.342568638180875
103,1,16.342656197859924
103,8,16.34479917803261
103,9,16.350335624094676
103,8,16.35621923915837
103,2,16.356221051798883
